experiment_id,initialization_timestamp,artifact_time_stamp,running_status,start_time,stop_time,execution_time,message,experiment_file_path,accuracy,is_model_accepted,created_time_stamp
99065fed-ff77-4998-9049-7123e13f4f22,2024-02-08-11-26-54,2024-02-08-11-26-54,True,2024-02-08 11:28:35.614993,,,Pipeline has been started.,experiment.csv,,,2024-02-08 11:28:35.631571
99065fed-ff77-4998-9049-7123e13f4f22,2024-02-08-11-26-54,2024-02-08-11-26-54,False,2024-02-08 11:28:35.614993,2024-02-08 11:31:35.837568,0 days 00:03:00.222575,Pipeline has been completed.,experiment.csv,0.6478755548424594,True,2024-02-08 11:31:35.839562
17df9d4b-8693-4a44-b61a-5034019ede47,2024-02-08-11-26-54,2024-02-08-11-26-54,True,2024-02-08 12:32:53.225927,,,Pipeline has been started.,experiment.csv,,,2024-02-08 12:32:53.242287
c35ee558-4c17-42ab-b112-74d4de14e579,2024-02-08-14-26-12,2024-02-08-14-26-12,True,2024-02-08 14:26:14.628948,,,Pipeline has been started.,experiment.csv,,,2024-02-08 14:26:14.628948
c35ee558-4c17-42ab-b112-74d4de14e579,2024-02-08-14-26-12,2024-02-08-14-26-12,False,2024-02-08 14:26:14.628948,2024-02-08 14:30:24.383332,0 days 00:04:09.754384,Pipeline has been completed.,experiment.csv,0.6478755548424594,True,2024-02-08 14:30:24.385027
4661576d-32e0-41e9-bc54-a58c1e83dbb3,2024-02-15-23-43-35,2024-02-15-23-43-35,True,2024-02-15 23:45:17.967722,,,Pipeline has been started.,experiment.csv,,,2024-02-15 23:45:17.970954
4661576d-32e0-41e9-bc54-a58c1e83dbb3,2024-02-15-23-43-35,2024-02-15-23-43-35,False,2024-02-15 23:45:17.967722,2024-02-15 23:50:17.950101,0 days 00:04:59.982379,Pipeline has been completed.,experiment.csv,0.6478755548424594,True,2024-02-15 23:50:17.953094
